site,ancestor_node,t_branch_start,t_branch_end,event_indicator
151,INTNODE2425,170,170,0
151,INTNODE2425,146,148,0
151,INTNODE2425,14,18,1
151,INTNODE2425,150,150,0
151,INTNODE2425,146,148,0
151,INTNODE2425,147,150,0
151,INTNODE2425,171,171,0
151,INTNODE2425,174,175,0
151,INTNODE2425,63,88,0
151,INTNODE2425,166,166,0
151,INTNODE2425,150,152,0
151,INTNODE2425,167,168,0
151,INTNODE2425,165,165,0
151,INTNODE2425,169,169,0
151,INTNODE2425,170,170,0
151,INTNODE2425,165,165,0
151,INTNODE2425,170,171,0
151,INTNODE2425,154,156,0
151,INTNODE2425,165,165,0
151,INTNODE2425,178,179,0
151,INTNODE2425,144,145,0
151,INTNODE2425,121,121,0
151,INTNODE2425,119,119,0
151,INTNODE2425,168,170,0
151,INTNODE2425,149,149,0
151,INTNODE2425,123,124,0
151,INTNODE2425,144,145,0
151,INTNODE2425,165,165,0
151,INTNODE2425,174,174,0
151,INTNODE2425,171,171,0
151,INTNODE2425,131,131,0
151,INTNODE2425,147,149,0
151,INTNODE2425,138,140,0
151,INTNODE2425,140,146,0
151,INTNODE2425,137,138,0
151,INTNODE2425,135,136,0
151,INTNODE2425,122,122,0
151,INTNODE2425,168,171,0
151,INTNODE2425,171,171,0
151,INTNODE2425,8,11,0
151,INTNODE2425,165,165,0
151,INTNODE2425,166,167,0
151,INTNODE2425,164,166,0
151,INTNODE2425,128,128,0
151,INTNODE2425,179,187,0
151,INTNODE2425,174,174,0
151,INTNODE2425,146,149,0
151,INTNODE2425,147,147,0
151,INTNODE2425,169,169,0
151,INTNODE2425,165,166,0
151,INTNODE2425,167,168,0
151,INTNODE2425,147,147,0
151,INTNODE2425,99,99,0
151,INTNODE2425,168,171,0
151,INTNODE2425,144,144,0
151,INTNODE2425,144,144,0
151,INTNODE2425,178,181,0
151,INTNODE2425,163,163,0
151,INTNODE2425,173,173,0
151,INTNODE2425,139,141,0
151,INTNODE2425,145,146,0
151,INTNODE2425,146,155,0
151,INTNODE2425,140,140,0
151,INTNODE2425,123,123,0
151,INTNODE2425,170,170,0
151,INTNODE2425,120,121,0
151,INTNODE2425,170,170,0
151,INTNODE2425,116,118,0
151,INTNODE2425,180,180,0
151,INTNODE2425,171,171,0
151,INTNODE2425,21,30,0
151,INTNODE2425,126,126,0
151,INTNODE2425,120,121,0
151,INTNODE2425,169,170,0
151,INTNODE2425,123,123,0
151,INTNODE2425,167,167,0
151,INTNODE2425,171,172,0
151,INTNODE2425,167,169,0
151,INTNODE2425,138,139,0
151,INTNODE2425,167,168,0
151,INTNODE2425,164,166,0
151,INTNODE2425,144,144,0
151,INTNODE2425,145,145,0
151,INTNODE2425,169,169,0
151,INTNODE2425,138,138,0
151,INTNODE2425,164,164,0
151,INTNODE2425,126,127,0
151,INTNODE2425,167,168,0
151,INTNODE2425,131,131,0
151,INTNODE2425,146,146,0
151,INTNODE2425,150,150,0
151,INTNODE2425,170,170,0
151,INTNODE2425,147,148,0
151,INTNODE2425,124,125,0
151,INTNODE2425,166,170,0
151,INTNODE2425,145,151,0
151,INTNODE2425,117,118,0
151,INTNODE2425,172,174,0
151,INTNODE2425,148,151,0
151,INTNODE2425,168,168,0
151,INTNODE2425,175,176,0
151,INTNODE2425,150,150,0
151,INTNODE2425,162,162,0
151,INTNODE2425,84,88,0
151,INTNODE2425,165,165,0
151,INTNODE2425,166,167,0
151,INTNODE2425,143,143,0
151,INTNODE2425,144,144,0
151,INTNODE2425,63,65,0
151,INTNODE2425,163,164,0
151,INTNODE2425,144,144,0
151,INTNODE2425,122,123,0
151,INTNODE2425,146,146,0
151,INTNODE2425,165,166,0
151,INTNODE2425,165,165,0
151,INTNODE2425,163,163,0
151,INTNODE2425,122,122,0
151,INTNODE2425,178,179,0
151,INTNODE2425,121,122,0
151,INTNODE2425,122,124,0
151,INTNODE2425,30,31,0
151,INTNODE2425,164,165,0
151,INTNODE2425,31,31,0
151,INTNODE2425,99,106,0
151,INTNODE2425,144,146,0
151,INTNODE2425,149,150,0
151,INTNODE2425,171,171,0
151,INTNODE2425,148,151,0
151,INTNODE2425,170,171,0
151,INTNODE2425,172,174,0
151,INTNODE2425,147,148,0
151,INTNODE2425,148,149,0
151,INTNODE2425,178,178,0
151,INTNODE2425,169,169,0
151,INTNODE2425,169,170,0
151,INTNODE2425,170,172,0
151,INTNODE2425,170,176,0
151,INTNODE2425,145,148,0
151,INTNODE2425,168,170,0
151,INTNODE2425,166,168,0
151,INTNODE2425,95,96,0
151,INTNODE2425,98,100,0
151,INTNODE2425,167,172,0
151,INTNODE2425,167,169,0
151,INTNODE2425,143,145,0
151,INTNODE2425,2,6,0
151,INTNODE2425,165,168,0
151,INTNODE2425,122,123,0
151,INTNODE2425,2,5,0
151,INTNODE2425,169,171,0
151,INTNODE2425,175,175,0
151,INTNODE2425,166,167,0
151,INTNODE2425,148,150,0
151,INTNODE2425,146,147,0
151,INTNODE2425,99,99,0
151,INTNODE2425,158,182,0
151,INTNODE2425,175,178,0
151,INTNODE2425,165,165,0
151,INTNODE2425,170,171,0
151,INTNODE2425,149,151,0
151,INTNODE2425,148,148,0
151,INTNODE2425,169,169,0
151,INTNODE2425,86,97,0
151,INTNODE2425,8,9,0
151,INTNODE2425,120,122,0
151,INTNODE2425,166,170,0
151,INTNODE2425,146,146,0
151,INTNODE2425,171,171,0
151,INTNODE2425,164,164,0
151,INTNODE2425,167,167,0
151,INTNODE2425,167,167,0
151,INTNODE2425,143,144,0
151,INTNODE2425,134,134,0
151,INTNODE2425,165,167,0
151,INTNODE2425,147,147,0
151,INTNODE2425,175,175,0
151,INTNODE2425,174,175,0
151,INTNODE2425,151,154,0
151,INTNODE2425,172,172,0
151,INTNODE2425,141,143,0
151,INTNODE2425,93,94,0
151,INTNODE2425,173,173,0
151,INTNODE2425,9,10,0
151,INTNODE2425,172,173,0
151,INTNODE2425,128,128,0
151,INTNODE2425,167,169,0
151,INTNODE2425,152,152,0
151,INTNODE2425,166,169,0
151,INTNODE2425,120,123,0
151,INTNODE2425,168,168,0
151,INTNODE2425,174,174,0
151,INTNODE2425,161,162,0
151,INTNODE2425,138,145,0
151,INTNODE2425,25,26,0
151,INTNODE2425,137,138,0
151,INTNODE2425,51,67,1
151,INTNODE2425,170,170,0
151,INTNODE2425,121,139,0
151,INTNODE2425,121,122,0
151,INTNODE2425,164,164,0
151,INTNODE2425,167,169,0
151,INTNODE2425,176,177,0
151,INTNODE2425,170,170,0
151,INTNODE2425,165,165,0
151,INTNODE2425,165,167,0
151,INTNODE2425,167,167,0
151,INTNODE2425,171,171,0
151,INTNODE2425,135,136,0
151,INTNODE2425,147,149,0
151,INTNODE2425,146,147,0
151,INTNODE2425,121,121,0
151,INTNODE2425,146,149,0
151,INTNODE2425,139,143,0
151,INTNODE2425,168,172,0
151,INTNODE2425,169,172,0
151,INTNODE2425,171,172,0
151,INTNODE2425,170,170,0
151,INTNODE2425,148,149,0
151,INTNODE2425,162,163,0
151,INTNODE2425,144,146,0
151,INTNODE2425,177,178,0
151,INTNODE2425,162,162,0
151,INTNODE2425,137,139,0
151,INTNODE2425,145,145,0
151,INTNODE2425,164,164,0
151,INTNODE2425,140,140,0
151,INTNODE2425,98,99,0
151,INTNODE2425,170,171,0
151,INTNODE2425,170,170,0
151,INTNODE2425,162,162,0
151,INTNODE2425,171,172,0
151,INTNODE2425,145,146,0
151,INTNODE2425,124,124,0
151,INTNODE2425,150,150,0
151,INTNODE2425,33,38,0
151,INTNODE2425,126,127,0
151,INTNODE2425,150,151,0
151,INTNODE2425,167,168,0
151,INTNODE2425,168,168,0
151,INTNODE2425,145,146,0
151,INTNODE2425,172,172,0
151,INTNODE2425,148,148,0
151,INTNODE2425,172,172,0
151,INTNODE2425,163,163,0
151,INTNODE2425,147,149,0
151,INTNODE2425,172,173,0
151,INTNODE2425,168,168,0
151,INTNODE2425,169,173,0
151,INTNODE2425,144,144,0
151,INTNODE2425,134,136,0
151,INTNODE2425,169,169,0
151,INTNODE2425,141,143,0
151,INTNODE2425,141,149,0
151,INTNODE2425,167,167,0
151,INTNODE2425,33,35,0
151,INTNODE2425,121,121,0
151,INTNODE2425,166,166,0
151,INTNODE2425,166,167,0
151,INTNODE2425,7,8,0
151,INTNODE2425,162,164,0
151,INTNODE2425,12,13,0
151,INTNODE2425,119,129,0
151,INTNODE2425,10,20,0
151,INTNODE2425,141,146,0
151,INTNODE2425,136,141,0
151,INTNODE2425,171,171,0
151,INTNODE2425,169,170,0
151,INTNODE2425,164,164,0
151,INTNODE2425,98,98,0
151,INTNODE2425,167,172,0
151,INTNODE2425,166,167,0
151,INTNODE2425,143,143,0
151,INTNODE2425,168,169,0
151,INTNODE2425,140,141,0
151,INTNODE2425,165,165,0
151,INTNODE2425,149,150,0
151,INTNODE2425,174,174,0
151,INTNODE2425,178,180,0
151,INTNODE2425,167,167,0
151,INTNODE2425,121,121,0
151,INTNODE2425,181,183,0
151,INTNODE2425,171,171,0
151,INTNODE2425,144,144,0
151,INTNODE2425,146,147,0
151,INTNODE2425,170,170,0
151,INTNODE2425,146,146,0
151,INTNODE2425,167,167,0
151,INTNODE2425,166,168,0
151,INTNODE2425,171,173,0
151,INTNODE2425,146,148,0
151,INTNODE2425,173,174,0
151,INTNODE2425,7,9,0
151,INTNODE2425,146,148,0
151,INTNODE2425,128,128,0
151,INTNODE2425,146,148,0
151,INTNODE2425,168,168,0
151,INTNODE2425,127,130,0
151,INTNODE2425,136,143,0
151,INTNODE2425,167,169,0
151,INTNODE2425,169,169,0
151,INTNODE2425,172,172,0
151,INTNODE2425,165,166,0
151,INTNODE2425,170,170,0
151,INTNODE2425,168,168,0
151,INTNODE2425,148,150,0
151,INTNODE2425,175,176,0
151,INTNODE2425,122,123,0
151,INTNODE2425,84,86,0
151,INTNODE2425,166,168,0
151,INTNODE2425,164,165,0
151,INTNODE2425,173,173,0
151,INTNODE2425,165,167,0
151,INTNODE2425,34,36,0
151,INTNODE2425,148,148,0
151,INTNODE2425,5,9,0
151,INTNODE2425,93,93,0
151,INTNODE2425,13,16,0
151,INTNODE2425,175,176,0
151,INTNODE2425,30,32,0
151,INTNODE2425,162,162,0
151,INTNODE2425,147,150,0
151,INTNODE2425,165,165,0
151,INTNODE2425,165,165,0
151,INTNODE2425,86,90,0
151,INTNODE2425,137,141,0
151,INTNODE2425,165,165,0
151,INTNODE2425,166,168,0
151,INTNODE2425,169,170,0
151,INTNODE2425,176,176,0
151,INTNODE2425,91,92,0
151,INTNODE2425,174,174,0
151,INTNODE2425,173,175,0
151,INTNODE2425,129,130,0
151,INTNODE2425,171,178,0
151,INTNODE2425,148,150,0
151,INTNODE2425,31,32,0
151,INTNODE2425,122,122,0
151,INTNODE2425,167,167,0
151,INTNODE2425,168,168,0
151,INTNODE2425,163,163,0
151,INTNODE2425,167,168,0
151,INTNODE2425,121,122,0
151,INTNODE2425,19,48,0
151,INTNODE2425,167,169,0
151,INTNODE2425,126,126,0
151,INTNODE2425,163,164,0
151,INTNODE2425,170,170,0
151,INTNODE2425,169,169,0
151,INTNODE2425,146,146,0
151,INTNODE2425,163,164,0
151,INTNODE2425,163,164,0
151,INTNODE2425,99,100,0
151,INTNODE2425,144,146,0
151,INTNODE2425,121,121,0
151,INTNODE2425,146,147,0
151,INTNODE2425,169,170,0
151,INTNODE2425,143,148,0
151,INTNODE2425,166,168,0
151,INTNODE2425,167,169,0
151,INTNODE2425,165,165,0
151,INTNODE2425,176,182,0
151,INTNODE2425,135,136,0
151,INTNODE2425,150,151,0
151,INTNODE2425,175,175,0
151,INTNODE2425,121,122,0
151,INTNODE2425,118,118,0
151,INTNODE2425,167,170,0
151,INTNODE2425,147,147,0
151,INTNODE2425,169,170,0
151,INTNODE2425,150,151,0
151,INTNODE2425,163,166,0
151,INTNODE2425,167,169,0
151,INTNODE2425,171,172,0
151,INTNODE2425,138,138,0
151,INTNODE2425,144,144,0
151,INTNODE2425,170,171,0
151,INTNODE2425,166,166,0
151,INTNODE2425,169,170,0
151,INTNODE2425,144,144,0
151,INTNODE2425,162,165,0
151,INTNODE2425,173,173,0
151,INTNODE2425,155,158,0
151,INTNODE2425,148,148,0
151,INTNODE2425,123,123,0
151,INTNODE2425,172,174,0
151,INTNODE2425,99,101,0
151,INTNODE2425,146,146,0
151,INTNODE2425,167,168,0
151,INTNODE2425,144,145,0
151,INTNODE2425,165,168,0
151,INTNODE2425,147,147,0
151,INTNODE2425,172,174,0
151,INTNODE2425,173,173,0
151,INTNODE2425,148,152,0
151,INTNODE2425,165,167,0
151,INTNODE2425,169,169,0
151,INTNODE2425,166,173,0
151,INTNODE2425,124,124,0
151,INTNODE2425,164,167,0
151,INTNODE2425,122,124,0
151,INTNODE2425,179,180,0
151,INTNODE2425,170,173,0
151,INTNODE2425,170,170,0
151,INTNODE2425,148,150,0
151,INTNODE2425,165,165,0
151,INTNODE2425,30,31,0
151,INTNODE2425,96,101,0
151,INTNODE2425,172,172,0
151,INTNODE2425,167,167,0
151,INTNODE2425,169,169,0
151,INTNODE2425,146,148,0
151,INTNODE2425,121,122,0
151,INTNODE2425,136,137,0
151,INTNODE2425,52,53,0
151,INTNODE2425,165,169,0
151,INTNODE2425,165,165,0
151,INTNODE2425,88,92,0
151,INTNODE2425,165,165,0
151,INTNODE2425,144,144,0
151,INTNODE2425,122,122,0
151,INTNODE2425,171,171,0
151,INTNODE2425,150,154,0
151,INTNODE2425,122,130,0
151,INTNODE2425,122,135,0
151,INTNODE2425,147,147,0
151,INTNODE2425,149,149,0
151,INTNODE2425,147,147,0
151,INTNODE2425,148,148,0
151,INTNODE2425,169,169,0
151,INTNODE2425,157,163,0
151,INTNODE2425,99,110,0
151,INTNODE2425,95,101,0
151,INTNODE2425,184,186,0
151,INTNODE2425,58,60,0
151,INTNODE2425,172,176,0
151,INTNODE2425,33,33,0
151,INTNODE2425,171,171,0
151,INTNODE2425,21,25,0
151,INTNODE2425,17,25,0
151,INTNODE2425,180,182,0
151,INTNODE2425,117,118,0
151,INTNODE2425,123,124,0
151,INTNODE2425,170,174,0
151,INTNODE2425,151,152,0
151,INTNODE2425,166,167,0
151,INTNODE2425,146,147,0
151,INTNODE2425,122,123,0
151,INTNODE2425,170,170,0
151,INTNODE2425,170,170,0
151,INTNODE2425,168,169,0
151,INTNODE2425,168,168,0
151,INTNODE2425,163,164,0
151,INTNODE2425,147,147,0
151,INTNODE2425,122,122,0
151,INTNODE2425,175,176,0
151,INTNODE2425,138,138,0
151,INTNODE2425,55,63,0
151,INTNODE2425,144,144,0
151,INTNODE2425,162,163,0
151,INTNODE2425,114,115,0
151,INTNODE2425,138,145,0
151,INTNODE2425,172,174,0
151,INTNODE2425,130,130,0
151,INTNODE2425,173,173,0
151,INTNODE2425,121,121,0
151,INTNODE2425,167,169,0
151,INTNODE2425,170,170,0
151,INTNODE2425,174,174,0
151,INTNODE2425,137,138,0
151,INTNODE2425,121,122,0
151,INTNODE2425,97,98,0
151,INTNODE2425,170,171,0
151,INTNODE2425,169,174,0
151,INTNODE2425,121,122,0
151,INTNODE2425,93,97,0
151,INTNODE2425,146,146,0
151,INTNODE2425,173,174,0
151,INTNODE2425,105,107,0
151,INTNODE2425,138,147,0
151,INTNODE2425,144,144,0
151,INTNODE2425,122,123,0
151,INTNODE2425,169,171,0
151,INTNODE2425,98,98,0
151,INTNODE2425,122,122,0
151,INTNODE2425,165,166,0
151,INTNODE2425,173,175,0
151,INTNODE2425,177,178,0
151,INTNODE2425,165,165,0
151,INTNODE2425,178,181,0
151,INTNODE2425,144,144,0
151,INTNODE2425,100,101,0
151,INTNODE2425,170,170,0
151,INTNODE2425,166,167,0
151,INTNODE2425,173,173,0
151,INTNODE2425,170,171,0
151,INTNODE2425,175,175,0
151,INTNODE2425,164,165,0
151,INTNODE2425,138,141,0
151,INTNODE2425,170,170,0
151,INTNODE2425,120,120,0
151,INTNODE2425,170,170,0
151,INTNODE2425,121,122,0
151,INTNODE2425,171,172,0
151,INTNODE2425,167,168,0
151,INTNODE2425,7,13,0
151,INTNODE2425,120,121,0
151,INTNODE2425,144,144,0
151,INTNODE2425,169,170,0
151,INTNODE2425,168,168,0
151,INTNODE2425,123,123,0
151,INTNODE2425,170,172,0
151,INTNODE2425,167,176,0
151,INTNODE2425,100,100,0
151,INTNODE2425,152,152,0
151,INTNODE2425,165,166,0
151,INTNODE2425,71,71,0
151,INTNODE2425,164,165,0
151,INTNODE2425,121,121,0
151,INTNODE2425,144,144,0
151,INTNODE2425,166,166,0
151,INTNODE2425,139,140,0
151,INTNODE2425,100,100,0
151,INTNODE2425,147,149,0
151,INTNODE2425,163,165,0
151,INTNODE2425,168,168,0
151,INTNODE2425,18,26,0
151,INTNODE2425,147,150,0
151,INTNODE2425,168,168,0
151,INTNODE2425,169,169,0
151,INTNODE2425,168,168,0
151,INTNODE2425,165,165,0
151,INTNODE2425,166,167,0
151,INTNODE2425,145,145,0
151,INTNODE2425,142,142,0
151,INTNODE2425,167,167,0
151,INTNODE2425,134,135,0
151,INTNODE2425,121,122,0
151,INTNODE2425,170,189,0
151,INTNODE2425,171,171,0
151,INTNODE2425,121,121,0
151,INTNODE2425,99,99,0
151,INTNODE2425,171,172,0
151,INTNODE2425,144,144,0
151,INTNODE2425,172,175,0
151,INTNODE2425,146,146,0
151,INTNODE2425,146,147,0
151,INTNODE2425,165,165,0
151,INTNODE2425,143,145,0
151,INTNODE2425,169,169,0
151,INTNODE2425,100,107,0
151,INTNODE2425,177,179,0
151,INTNODE2425,171,173,0
151,INTNODE2425,166,167,0
151,INTNODE2425,149,150,0
151,INTNODE2425,121,122,0
151,INTNODE2425,167,170,0
151,INTNODE2425,146,147,0
151,INTNODE2425,163,170,0
151,INTNODE2425,170,170,0
151,INTNODE2425,143,146,0
151,INTNODE2425,147,147,0
151,INTNODE2425,147,147,0
151,INTNODE2425,144,144,0
151,INTNODE2425,139,141,0
151,INTNODE2425,147,147,0
151,INTNODE2425,168,170,0
151,INTNODE2425,140,141,0
151,INTNODE2425,148,150,0
151,INTNODE2425,34,35,0
151,INTNODE2425,118,125,0
151,INTNODE2425,171,171,0
151,INTNODE2425,149,149,0
151,INTNODE2425,148,148,0
151,INTNODE2425,171,172,0
151,INTNODE2425,170,171,0
151,INTNODE2425,144,144,0
151,INTNODE2425,139,144,0
151,INTNODE2425,168,169,0
151,INTNODE2425,146,147,0
151,INTNODE2425,164,166,0
151,INTNODE2425,167,167,0
151,INTNODE2425,148,148,0
151,INTNODE2425,163,164,0
151,INTNODE2425,174,175,0
151,INTNODE2425,124,126,0
151,INTNODE2425,147,147,0
151,INTNODE2425,58,59,0
151,INTNODE2425,165,167,0
151,INTNODE2425,164,164,0
151,INTNODE2425,165,165,0
151,INTNODE2425,167,167,0
151,INTNODE2425,110,114,0
151,INTNODE2425,146,148,0
151,INTNODE2425,167,167,0
151,INTNODE2425,71,72,0
151,INTNODE2425,167,167,0
151,INTNODE2425,121,122,0
151,INTNODE2425,52,52,0
151,INTNODE2425,119,122,0
151,INTNODE2425,146,147,0
151,INTNODE2425,170,171,0
151,INTNODE2425,119,121,0
151,INTNODE2425,120,121,0
151,INTNODE2425,171,172,0
151,INTNODE2425,168,168,0
151,INTNODE2425,127,131,0
151,INTNODE2425,167,168,0
151,INTNODE2425,123,126,0
151,INTNODE2425,135,137,0
151,INTNODE2425,143,144,0
151,INTNODE2425,147,149,0
151,INTNODE2425,167,168,0
151,INTNODE2425,169,171,0
151,INTNODE2425,171,173,0
151,INTNODE2425,167,168,0
151,INTNODE2425,152,153,0
151,INTNODE2425,163,163,0
151,INTNODE2425,143,145,0
151,INTNODE2425,168,170,0
151,INTNODE2425,164,164,0
151,INTNODE2425,147,148,0
151,INTNODE2425,107,108,0
151,INTNODE2425,169,169,0
151,INTNODE2425,166,167,0
151,INTNODE2425,30,30,0
151,INTNODE2425,167,169,0
151,INTNODE2425,92,99,0
151,INTNODE2425,134,134,0
151,INTNODE2425,121,121,0
151,INTNODE2425,144,144,0
151,INTNODE2425,165,165,0
151,INTNODE2425,134,135,0
151,INTNODE2425,117,121,0
151,INTNODE2425,165,165,0
151,INTNODE2425,158,162,0
151,INTNODE2425,0,2,0
151,INTNODE2425,124,124,0
151,INTNODE2425,172,172,0
151,INTNODE2425,144,146,0
151,INTNODE2425,134,137,0
151,INTNODE2425,138,138,0
151,INTNODE2425,98,98,0
151,INTNODE2425,18,19,0
151,INTNODE2425,136,139,0
151,INTNODE2425,164,165,0
151,INTNODE2425,147,148,0
151,INTNODE2425,167,167,0
151,INTNODE2425,173,176,0
151,INTNODE2425,13,14,0
151,INTNODE2425,144,144,0
151,INTNODE2425,143,147,0
151,INTNODE2425,165,167,0
151,INTNODE2425,173,175,0
151,INTNODE2425,164,165,0
151,INTNODE2425,164,164,0
151,INTNODE2425,143,144,0
151,INTNODE2425,170,171,0
151,INTNODE2425,147,149,0
151,INTNODE2425,178,178,0
151,INTNODE2425,145,146,0
151,INTNODE2425,7,7,0
151,INTNODE2425,173,174,0
151,INTNODE2425,174,174,0
151,INTNODE2425,165,165,0
151,INTNODE2425,170,174,0
151,INTNODE2425,169,169,0
151,INTNODE2425,121,122,0
151,INTNODE2425,144,145,0
151,INTNODE2425,166,167,0
151,INTNODE2425,121,122,0
151,INTNODE2425,121,121,0
151,INTNODE2425,166,169,0
151,INTNODE2425,147,147,0
151,INTNODE2425,30,31,0
151,INTNODE2425,144,144,0
151,INTNODE2425,145,151,0
151,INTNODE2425,147,147,0
151,INTNODE2425,150,151,0
151,INTNODE2425,167,168,0
151,INTNODE2425,147,147,0
151,INTNODE2425,171,172,0
151,INTNODE2425,169,170,0
151,INTNODE2425,166,167,0
151,INTNODE2425,165,167,0
151,INTNODE2425,169,169,0
151,INTNODE2425,174,174,0
151,INTNODE2425,29,32,1
151,INTNODE2425,167,167,0
151,INTNODE2425,170,171,0
151,INTNODE2425,167,167,0
151,INTNODE2425,121,122,0
151,INTNODE2425,150,151,0
151,INTNODE2425,165,165,0
151,INTNODE2425,122,122,0
151,INTNODE2425,171,175,0
151,INTNODE2425,147,147,0
151,INTNODE2425,128,130,0
151,INTNODE2425,150,152,0
151,INTNODE2425,119,119,0
151,INTNODE2425,121,121,0
151,INTNODE2425,167,167,0
151,INTNODE2425,119,119,0
151,INTNODE2425,171,171,0
151,INTNODE2425,97,98,0
151,INTNODE2425,118,119,0
151,INTNODE2425,147,148,0
151,INTNODE2425,165,165,0
151,INTNODE2425,170,173,0
151,INTNODE2425,170,170,0
151,INTNODE2425,171,171,0
151,INTNODE2425,175,178,0
151,INTNODE2425,140,144,0
151,INTNODE2425,145,146,0
151,INTNODE2425,122,128,0
151,INTNODE2425,165,170,0
151,INTNODE2425,170,170,0
151,INTNODE2425,145,148,0
151,INTNODE2425,162,162,0
151,INTNODE2425,165,167,0
151,INTNODE2425,138,139,0
151,INTNODE2425,169,169,0
151,INTNODE2425,139,139,0
151,INTNODE2425,148,149,0
151,INTNODE2425,169,169,0
151,INTNODE2425,140,141,0
151,INTNODE2425,94,98,0
151,INTNODE2425,149,149,0
151,INTNODE2425,171,176,0
151,INTNODE2425,165,166,0
151,INTNODE2425,170,170,0
151,INTNODE2425,169,170,0
151,INTNODE2425,165,165,0
151,INTNODE2425,171,171,0
151,INTNODE2425,164,165,0
151,INTNODE2425,121,121,0
151,INTNODE2425,170,171,0
151,INTNODE2425,180,184,0
151,INTNODE2425,146,148,0
151,INTNODE2425,139,142,0
151,INTNODE2425,51,54,0
151,INTNODE2425,65,67,0
151,INTNODE2425,167,168,0
151,INTNODE2425,170,170,0
151,INTNODE2425,167,169,0
151,INTNODE2425,145,146,0
151,INTNODE2425,167,169,0
151,INTNODE2425,170,170,0
151,INTNODE2425,170,170,0
151,INTNODE2425,128,129,0
151,INTNODE2425,117,119,0
151,INTNODE2425,169,172,0
151,INTNODE2425,143,143,0
151,INTNODE2425,146,148,0
151,INTNODE2425,166,168,0
151,INTNODE2425,176,179,0
151,INTNODE2425,167,167,0
151,INTNODE2425,149,150,0
151,INTNODE2425,126,126,0
151,INTNODE2425,167,167,0
151,INTNODE2425,145,145,0
151,INTNODE2425,163,165,0
151,INTNODE2425,119,121,0
151,INTNODE2425,30,31,0
151,INTNODE2425,139,139,0
151,INTNODE2425,172,174,0
151,INTNODE2425,165,165,0
151,INTNODE2425,181,183,0
151,INTNODE2425,146,146,0
151,INTNODE2425,130,131,0
151,INTNODE2425,150,150,0
151,INTNODE2425,150,150,0
151,INTNODE2425,123,123,0
151,INTNODE2425,93,95,0
151,INTNODE2425,121,122,0
151,INTNODE2425,115,117,0
151,INTNODE2425,168,172,0
151,INTNODE2425,121,121,0
151,INTNODE2425,150,152,0
151,INTNODE2425,100,103,0
151,INTNODE2425,145,146,0
151,INTNODE2425,167,169,0
151,INTNODE2425,172,172,0
151,INTNODE2425,105,113,0
151,INTNODE2425,148,148,0
151,INTNODE2425,122,128,0
151,INTNODE2425,139,143,0
151,INTNODE2425,30,30,0
151,INTNODE2425,175,175,0
151,INTNODE2425,168,169,0
151,INTNODE2425,170,170,0
151,INTNODE2425,163,165,0
151,INTNODE2425,115,116,0
151,INTNODE2425,166,166,0
151,INTNODE2425,165,165,0
151,INTNODE2425,50,51,0
151,INTNODE2425,168,172,0
151,INTNODE2425,144,145,0
151,INTNODE2425,138,139,0
151,INTNODE2425,9,11,0
151,INTNODE2425,168,168,0
151,INTNODE2425,122,122,0
151,INTNODE2425,143,143,0
151,INTNODE2425,119,119,0
151,INTNODE2425,121,124,0
151,INTNODE2425,170,172,0
151,INTNODE2425,144,144,0
151,INTNODE2425,167,167,0
151,INTNODE2425,137,139,0
151,INTNODE2425,121,126,0
151,INTNODE2425,144,145,0
151,INTNODE2425,152,152,0
151,INTNODE2425,169,171,0
151,INTNODE2425,147,148,0
151,INTNODE2425,166,170,0
151,INTNODE2425,147,147,0
151,INTNODE2425,144,145,0
151,INTNODE2425,170,171,0
151,INTNODE2425,134,137,0
151,INTNODE2425,124,128,0
151,INTNODE2425,150,150,0
151,INTNODE2425,144,144,0
151,INTNODE2425,165,167,0
151,INTNODE2425,120,120,0
151,INTNODE2425,165,170,0
151,INTNODE2425,173,175,0
151,INTNODE2425,169,170,0
151,INTNODE2425,119,120,0
151,INTNODE2425,121,121,0
151,INTNODE2425,123,124,0
151,INTNODE2425,147,149,0
151,INTNODE2425,168,168,0
151,INTNODE2425,166,172,0
151,INTNODE2425,162,163,0
151,INTNODE2425,170,170,0
151,INTNODE2425,174,174,0
151,INTNODE2425,145,145,0
151,INTNODE2425,140,141,0
151,INTNODE2425,167,167,0
151,INTNODE2425,184,186,0
151,INTNODE2425,162,162,0
151,INTNODE2425,99,101,0
151,INTNODE2425,144,146,0
151,INTNODE2425,71,73,0
151,INTNODE2425,170,174,0
151,INTNODE2425,170,175,0
151,INTNODE2425,173,173,0
151,INTNODE2425,168,171,0
151,INTNODE2425,167,170,0
151,INTNODE2425,121,122,0
151,INTNODE2425,154,155,0
151,INTNODE2425,18,18,0
151,INTNODE2425,149,149,0
151,INTNODE2425,121,121,0
151,INTNODE2425,147,149,0
151,INTNODE2425,143,146,0
151,INTNODE2425,145,147,0
151,INTNODE2425,54,69,0
151,INTNODE2425,56,58,0
151,INTNODE2425,164,164,0
151,INTNODE2425,164,165,0
151,INTNODE2425,90,91,0
151,INTNODE2425,169,170,0
151,INTNODE2425,144,144,0
151,INTNODE2425,167,169,0
151,INTNODE2425,33,46,0
151,INTNODE2425,146,146,0
151,INTNODE2425,172,174,0
151,INTNODE2425,172,173,0
151,INTNODE2425,147,148,0
151,INTNODE2425,123,123,0
151,INTNODE2425,168,168,0
151,INTNODE2425,121,121,0
151,INTNODE2425,149,152,0
